,Timestamp,Arbitration_ID,Ext_Identifier,Data_Length_Code,Payload
0,1661254251.144517,1718,False,6,b'!\x13\x18\x00\x19\x06'
1,1661254251.144518,1719,False,8,b'\x00\x00p\x00\x08\xff\xc0\xfe'
2,1661254251.185415,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
3,1661254251.186983,1907,False,8,b'\x02\x10`\xcc\xcc\xcc\xcc\xcc'
4,1661254251.187935,1123,False,8,b'\x00\x80=\x00\x00\x00\x00\x00'
5,1661254251.192523,2013,False,8,b'\x06P`\x002\x01\xf4\xaa'
6,1661254251.198378,389227024,True,8,"b'8\x82\x03\x00""\x00\x03\x00'"
7,1661254251.202782,1907,False,8,b'\x02>\x00\xcc\xcc\xcc\xcc\xcc'
8,1661254251.212255,2013,False,8,b'\x02~\x00\xaa\xaa\xaa\xaa\xaa'
9,1661254251.21818,452984848,True,8,b'\x10P\x04\x01\x00\x08\x02\x00'
10,1661254251.227453,1635,False,8,b'`\x00\x00\x0f\x00\x00\x00\x00'
11,1661254251.235564,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
12,1661254251.238004,1124,False,8,b'\x08\x00\x00\x00\x00\x00\x00\x00'
13,1661254251.238005,380196017,True,8,b'\x00\x00\x00\x00\x00\x00\x00\xfe'
14,1661254251.239678,960,False,4,b'\xbc\x03\x07\x00'
15,1661254251.258031,1156,False,8,b'\xfe\xfb\xef\xbf\xff\xfe\xfb?'
16,1661254251.267374,879,False,8,b'\xf8\xff\xff\xbf\xff\xff\xff\x07'
17,1661254251.267375,884,False,8,b'\xf8\xef\xff\xfe\xfd\xf7\xdf\x7f'
18,1661254251.267375,886,False,8,b'\xf8\xf7\xef\xdf\xbf\xef\xfb\xfb'
19,1661254251.267375,888,False,8,b'\xf8\xff\xff\xff\xfe\x0f\x00\x00'
20,1661254251.267376,891,False,8,b'\x00\x00\x00\x00\x00\x00\x00\x00'
21,1661254251.268545,1016,False,8,b'\x00\x00\x00\x02\x00\x00\x00\x00'
22,1661254251.268545,1157,False,8,b'\x00\xc1\xef\xff\x00\x00\x00\x00'
23,1661254251.268546,1364,False,8,b'\x00\xff\xff\x1f\x00\x00\x00\x00'
24,1661254251.276982,452984947,True,8,b's@\x04\x0b\x00\x08\x02\x00'
25,1661254251.278003,1158,False,8,b'\xfe\xff\xff\xf7\xff\xff\xffA'
26,1661254251.285267,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
27,1661254251.287996,1122,False,8,b'\x00\x008\x00\x00\x01\x00\x00'
