,Timestamp,Arbitration_ID,Ext_Identifier,Data_Length_Code,Payload
0,1661255264.993235,452984848,True,8,b'\x10P\x04\x01\x00\x08\x02\x00'
1,1661255265.012458,1907,False,8,b'\x02\x10O\xcc\xcc\xcc\xcc\xcc'
2,1661255265.018375,2013,False,8,b'\x06PO\x002\x01\xf4\xaa'
3,1661255265.022612,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
4,1661255265.028196,1907,False,8,b'\x02>\x00\xcc\xcc\xcc\xcc\xcc'
5,1661255265.033815,1123,False,8,b'\x00\x80=\x00\x00\x00\x00\x00'
6,1661255265.038053,2013,False,8,b'\x02~\x00\xaa\xaa\xaa\xaa\xaa'
7,1661255265.046283,389226240,True,2,b'\x17\xc2'
8,1661255265.046284,389226752,True,2,b'\x18B'
9,1661255265.048761,389218560,True,4,b'@\x00\x01P'
10,1661255265.051579,960,False,4,b'\xf9\x01\x07\x00'
11,1661255265.055411,389238016,True,2,b'\x10\x02'
12,1661255265.055412,1413,False,8,"b'\x02,\x00t\x00\x08\x02\x00'"
13,1661255265.072764,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
14,1661255265.073936,1720,False,8,b'%\x08\xfc\x01\x00\x92\x00\x00'
15,1661255265.075889,389218560,True,2,b'\x10B'
16,1661255265.07589,389218816,True,2,b'\x10\x82'
17,1661255265.07589,389219072,True,2,b'\x10\xc2'
18,1661255265.081266,1635,False,8,b'`\x00\x00\x0f\x00\x00\x00\x00'
19,1661255265.083827,1124,False,8,b'\x08\x00\x00\x00\x00\x00\x00\x00'
20,1661255265.083827,380196017,True,8,b'\x00\x00\x00\x00\x00\x00\x00\xfe'
21,1661255265.094535,389230864,True,8,b'<B\x03\x001\x00\x04\x08'
22,1661255265.103883,1156,False,8,b'\xfe\xfb\xef\xbf\xff\xfe\xfb?'
23,1661255265.106308,389220864,True,2,b'\x12\x82'
24,1661255265.106309,389221120,True,2,b'\x12\xc2'
