,Timestamp,Arbitration_ID,Ext_Identifier,Data_Length_Code,Payload
0,1661255207.782568,960,False,4,b's\x05\x07\x00'
1,1661255207.784917,389235200,True,2,b'\x10\x02'
2,1661255207.794406,452984848,True,8,b'\x10P\x04\x01\x00\x08\x02\x00'
3,1661255207.800518,1124,False,8,b'\x08\x00\x00\x00\x00\x00\x00\x00'
4,1661255207.800522,401604723,True,8,b' s\x00\x00\x00\xff\x01\xa0'
5,1661255207.800523,441799848,True,8,b'\x05\x00\xff\xbf\x00\x00\x00\x00'
6,1661255207.80534,389218560,True,4,b'@\x00\x01P'
7,1661255207.81037,1153,False,8,"b'\x00\x00\x00""\x00\x00\xe0\xfe'"
8,1661255207.814555,389233664,True,2,b'\x1f\x02'
9,1661255207.820097,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
10,1661255207.825993,1907,False,8,b'\x02\x10\x03\xcc\xcc\xcc\xcc\xcc'
11,1661255207.834,389222144,True,2,b'\x13\xc2'
12,1661255207.834,389223168,True,2,b'\x14\xc2'
13,1661255207.836054,389222912,True,2,b'\x14\x82'
14,1661255207.837979,2013,False,8,b'\x06P\x03\x002\x01\xf4\xaa'
15,1661255207.84738,1907,False,8,b'\x02>\x00\xcc\xcc\xcc\xcc\xcc'
16,1661255207.848102,1635,False,8,b'`\x00\x00\x0f\x00\x00\x00\x00'
17,1661255207.850429,1122,False,8,b'\x00\x008\x00\x00\x01\x00\x00'
18,1661255207.85043,1125,False,8,b'\x00\x00\x00\x00\x00\x00\x00\x80'
19,1661255207.850431,316495022,True,8,b'\x00\x00\x00\x00\x00\x00\x00\x7f'
20,1661255207.855493,2013,False,8,b'\x02~\x00\xaa\xaa\xaa\xaa\xaa'
21,1661255207.865417,389218560,True,4,b'@\x00\x01P'
22,1661255207.867559,389218560,True,4,b'@\x00\x01P'
23,1661255207.869087,389218560,True,4,b'@\x00\x01P'
24,1661255207.870338,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
25,1661255207.870338,389218560,True,4,b'@\x00\x01P'
26,1661255207.874578,389231376,True,8,b'\x80\x08<\xd1\x00\x00\x00\x00'
27,1661255207.87458,389235968,True,2,b'\x10\x02'
