,Timestamp,Arbitration_ID,Ext_Identifier,Data_Length_Code,Payload
0,1661254465.897269,389231376,True,3,b'<\xc4\n'
1,1661254465.898686,389231120,True,5,b'\xc0\x00\x00\x00\x00'
2,1661254465.898686,389220864,True,2,b'\x12\x82'
3,1661254465.898687,389221120,True,2,b'\x12\xc2'
4,1661254465.898687,960,False,4,b'\xbc\x03\x07\x00'
5,1661254465.907744,389221632,True,2,b'\x13B'
6,1661254465.907744,1635,False,8,b'`\x00\x00\x0f\x00\x00\x00\x00'
7,1661254465.909957,389221376,True,2,b'\x13\x02'
8,1661254465.919938,1122,False,8,b'\x00\x008\x00\x00\x01\x00\x00'
9,1661254465.919939,1125,False,8,b'\x00\x00\x00\x00\x00\x00\x00\x80'
10,1661254465.919939,316495022,True,8,b'\x00\x00\x00\x00\x00\x00\x00\x7f'
11,1661254465.919939,401604723,True,8,b' s\x00\x00\x00\xff\x01\xa0'
12,1661254465.921178,441799848,True,8,b'\x05\x00\xff\xbf\x00\x00\x00\x00'
13,1661254465.928255,1907,False,8,b'\x02\x10\x03\xcc\xcc\xcc\xcc\xcc'
14,1661254465.929721,1153,False,8,"b'\x00\x00\x00""\x00\x00\xe0\xfe'"
15,1661254465.934151,2013,False,8,b'\x06P\x03\x002\x01\xf4\xaa'
16,1661254465.938771,1907,False,8,b'\x02>\x00\xcc\xcc\xcc\xcc\xcc'
17,1661254465.944403,2013,False,8,b'\x02~\x00\xaa\xaa\xaa\xaa\xaa'
18,1661254465.948131,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
19,1661254465.969647,1123,False,8,b'\x00\x80=\x00\x00\x00\x00\x00'
20,1661254465.97915,389232128,True,2,b'\x1d\x82'
21,1661254465.987158,389222144,True,2,b'\x13\xc2'
22,1661254465.987159,389223168,True,2,b'\x14\xc2'
23,1661254465.988998,389222912,True,2,b'\x14\x82'
24,1661254465.997603,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
25,1661254465.99972,960,False,4,b'\xc6\x04\x07\x00'
26,1661254465.99972,1716,False,8,b'\x01NEE4MZ1'
27,1661254466.007977,1635,False,8,b'`\x00\x00\x0f\x00\x00\x00\x00'
28,1661254466.017125,452984848,True,8,b'\x10P\x04\x01\x00\x08\x02\x00'
29,1661254466.019631,1124,False,8,b'\x08\x00\x00\x00\x00\x00\x00\x00'
30,1661254466.019632,380196017,True,8,b'\x00\x00\x00\x00\x00\x00\x00\xfe'
31,1661254466.039617,1156,False,8,b'\xfe\xfb\xef\xbf\xff\xfe\xfb?'
32,1661254466.048087,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
33,1661254466.049533,1157,False,8,b'\x00\xc2\xef\xff\x00\x00\x00\x00'
34,1661254466.049534,1720,False,8,b'%\x08\xfc\x01\x00\x92\x00\x00'
35,1661254466.058589,452984947,True,8,b's@\x04\x0b\x00\x08\x02\x00'
36,1661254466.058589,1158,False,8,b'\xfe\xff\xff\xf7\xff\xff\xffA'
37,1661254466.067539,389224192,True,2,b'\x15\xc2'
38,1661254466.070446,1122,False,8,b'\x00\x008\x00\x00\x01\x00\x00'
39,1661254466.070447,316495022,True,8,b'\x00\x00\x00\x00\x00\x00\x00\x7f'
40,1661254466.079923,380195864,True,8,b'\x0e\xf8\x0f\xfb\xef\xffb\x17'
41,1661254466.097341,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
42,1661254466.098461,389231632,True,5,b'=\x12\x00\x00\x00'
43,1661254466.099849,960,False,4,b's\x05\x07\x00'
44,1661254466.107964,1635,False,8,b'`\x00\x00\x0f\x00\x00\x00\x00'
45,1661254466.119669,1123,False,8,b'\x00\x80=\x00\x00\x00\x00\x00'
46,1661254466.139128,389228560,True,4,b':\x0e\r\x00'
47,1661254466.147409,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
48,1661254466.147411,1016,False,8,b'\x00\x00\x00\x02\x00\x00\x00\x00'
49,1661254466.147412,389233664,True,2,b'\x1f\x02'
50,1661254466.156582,1718,False,6,b'!\x13\x18\x00\x1c)'
51,1661254466.156592,1719,False,8,b'\x00\x00\xd0\x00\x08\xff\xc0\xfe'
52,1661254466.158579,389224704,True,2,b'\x16B'
53,1661254466.15858,389224960,True,2,b'\x16\x82'
54,1661254466.167193,402391405,True,8,b'\x10\x0b\x80\x01\xeas\xdc\x17'
55,1661254466.167194,402522477,True,8,b'0\x0f\x05\xaa\xaa\xaa\xaa\xaa'
56,1661254466.170279,1124,False,8,b'\x08\x00\x00\x00\x00\x00\x00\x00'
57,1661254466.172655,402391405,True,8,b'!\xd3qn\n\x00\xaa\xaa'
58,1661254466.197224,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
59,1661254466.199991,960,False,4,b'\x83\x06\x07\x00'
60,1661254466.199993,1716,False,8,b'\x00\xc9k|\x8cBAU'
61,1661254466.207291,1635,False,8,b'`\x00\x00\x0f\x00\x00\x00\x00'
62,1661254466.217171,452984848,True,8,b'\x10P\x04\x01\x00\x08\x02\x00'
63,1661254466.219713,1122,False,8,b'\x00\x008\x00\x00\x01\x00\x00'
64,1661254466.219713,316495022,True,8,b'\x00\x00\x00\x00\x00\x00\x00\x7f'
65,1661254466.219714,380196017,True,8,b'\x00\x00\x00\x00\x00\x00\x00\xfe'
66,1661254466.221792,401604624,True,8,b' \x10\x00\x00\x00\x00\x85\x80'
67,1661254466.227588,389235968,True,2,b'\x10\x02'
68,1661254466.238614,389226240,True,2,b'\x17\xc2'
69,1661254466.238615,389226752,True,2,b'\x18B'
70,1661254466.240269,1156,False,8,b'\xfe\xfb\xef\xbf\xff\xfe\xfb?'
71,1661254466.248166,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
72,1661254466.249959,1157,False,8,b'\x00\xc2\xef\xff\x00\x00\x00\x00'
73,1661254466.257916,389218560,True,2,b'\x10B'
74,1661254466.257916,389218816,True,2,b'\x10\x82'
75,1661254466.257917,389219072,True,2,b'\x10\xc2'
76,1661254466.260587,452984947,True,8,b's@\x04\x0b\x00\x08\x02\x00'
77,1661254466.260587,1158,False,8,b'\xfe\xff\xff\xf7\xff\xff\xffA'
78,1661254466.267279,389230864,True,8,b'\x80\x08Lj\x00\x00\x00\x00'
79,1661254466.270151,1123,False,8,b'\x00\x80=\x00\x00\x00\x00\x00'
80,1661254466.280023,380195864,True,8,b'\x0e\xf8\x0f\xfb\xef\xff*('
81,1661254466.297207,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
82,1661254466.297209,389230864,True,5,b'\xc0\x00\x00\x02\x00'
83,1661254466.300088,960,False,4,b'6\x07\x07\x00'
84,1661254466.306745,1635,False,8,b'`\x00\x00\x0f\x00\x00\x00\x00'
85,1661254466.308012,389236480,True,2,b'\x10\x02'
86,1661254466.309943,389228816,True,8,b':B\x03\x00)\x00\x04\x04'
87,1661254466.317334,389230865,True,8,b'\x80 Lv\x0890.'
88,1661254466.320042,1124,False,8,b'\x08\x00\x00\x00\x00\x00\x00\x00'
89,1661254466.327364,389230865,True,8,b'\xc00 MHzC\x00'
90,1661254466.337376,389230865,True,8,b'\xc1\x00\x00\x00\x00\x00\x00\x00'
91,1661254466.337378,389219328,True,2,b'\x11\x02'
92,1661254466.347377,389230865,True,8,b'\xc2\x00\x00\x00\x00\x00\x00\x00'
93,1661254466.347379,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
94,1661254466.357358,389230865,True,8,b'\xc3\x00\x00\x00\x01\x00\x00\x00'
95,1661254466.370294,1122,False,8,b'\x00\x008\x00\x00\x01\x00\x00'
96,1661254466.370296,1125,False,8,b'\x00\x00\x00\x00\x00\x00\x00\x80'
97,1661254466.370297,316495022,True,8,b'\x00\x00\x00\x00\x00\x00\x00\x7f'
98,1661254466.377275,389230864,True,8,b'\x80\x08Lj\x00\x00\x00\x00'
99,1661254466.381901,1413,False,8,"b'\x02,\x00t\x00\x08\x02\x00'"
