,Timestamp,Arbitration_ID,Ext_Identifier,Data_Length_Code,Payload
0,1661255937.15456,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
1,1661255937.16817,960,False,4,b'2\n\x07\x00'
2,1661255937.168173,1716,False,8,b'\x00\xc9k|\x8cBAU'
3,1661255937.184232,452984848,True,8,b'\x10P\x04\x01\x00\x08\x02\x00'
4,1661255937.191399,1122,False,8,b'\x00\x008\x00\x00\x01\x00\x00'
5,1661255937.1914,1125,False,8,b'\x00\x00\x00\x00\x00\x00\x00\x80'
6,1661255937.1914,1140,False,8,b'\x00\x18\xee\xde\x00\x00\x00\x00'
7,1661255937.191401,316495022,True,8,b'\x00\x00\x00\x00\x00\x00\x00\x7f'
8,1661255937.192567,380196007,True,8,b'\x00\x00\x00\x00\x00\x00\x00\x00'
9,1661255937.192568,380196017,True,8,b'\x00\x00\x00\x00\x00\x00\x00\xfe'
10,1661255937.192568,401604723,True,8,b' s\x00\x00\x00\xff\x01\xa0'
11,1661255937.192569,441799848,True,8,b'dce\x01;Pn\x03'
12,1661255937.193869,441799974,True,8,b'\x00\x00\x00\x00\x00\x00\x00\xff'
13,1661255937.19387,441799975,True,8,b'\x00\x00\x00\x00\x00\x00\x00\xff'
14,1661255937.20129,1153,False,8,"b'\x00\x00\x00""\x00\x00\xe0\xfe'"
15,1661255937.204327,1907,False,8,b'\x02\x10@\xcc\xcc\xcc\xcc\xcc'
16,1661255937.205188,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
17,1661255937.211584,1156,False,8,b'\xfe\xfb\xef\xbf\xff\xfe\xfb?'
18,1661255937.214073,1718,False,6,b'!\x13\x18\x005\x0c'
19,1661255937.214073,1719,False,8,b'\x00\x00 \x01\x08\xff\xc0\xfe'
20,1661255937.216222,2013,False,8,b'\x06P@\x002\x01\xf4\xaa'
21,1661255937.221333,1157,False,8,b'\x00\xc0\xef\xff\x00\x00\x00\x00'
22,1661255937.22521,1907,False,8,b'\x02>\x00\xcc\xcc\xcc\xcc\xcc'
23,1661255937.230348,452984947,True,8,b's@\x04\x0b\x00\x08\x02\x00'
24,1661255937.230349,1158,False,8,b'\xfe\xff\xff\xf7\xff\xff\xffA'
25,1661255937.235526,2013,False,8,b'\x02~\x00\xaa\xaa\xaa\xaa\xaa'
26,1661255937.235527,1635,False,8,b'`\x00\x00\x0f\x00\x00\x00\x00'
27,1661255937.241305,1123,False,8,b'\x00\x80=\x00\x00\x00\x00\x00'
28,1661255937.241305,1616,False,8,b'\x01\x84C\x00\x00\x00\x00\x00'
29,1661255937.25137,380195864,True,8,b'\x0e\xf8\x0f\xfb\xef\xff *'
30,1661255937.254898,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
31,1661255937.261346,441799829,True,8,b'\x06\x00\x00\x00\x00\x00\x00\x00'
32,1661255937.268243,960,False,4,b'\x87\x0b\x07\x00'
