,Timestamp,Arbitration_ID,Ext_Identifier,Data_Length_Code,Payload
0,1661255908.132709,960,False,4,b'w\x08\x07\x00'
1,1661255908.13271,1716,False,8,b'\x026031714'
2,1661255908.134131,389231632,True,8,b'\x80\x08=\x03x\x03\xe0\x00'
3,1661255908.142008,1123,False,8,b'\x00\x80=\x00\x00\x00\x00\x00'
4,1661255908.143838,389231632,True,5,b'\xc0\x00\x00\x00\x00'
5,1661255908.144989,389222656,True,2,b'\x14B'
6,1661255908.146592,389218560,True,4,b'@\x00\x01P'
7,1661255908.15316,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
8,1661255908.154493,389222400,True,2,b'\x14\x02'
9,1661255908.183457,389235200,True,2,b'\x10\x02'
10,1661255908.185115,452984848,True,8,b'\x10P\x04\x01\x00\x08\x02\x00'
11,1661255908.19196,1124,False,8,b'\x08\x00\x00\x00\x00\x00\x00\x00'
12,1661255908.191961,1140,False,8,b'\x00\x18\xee\xde\x00\x00\x00\x00'
13,1661255908.191961,380196007,True,8,b'\x00\x00\x00\x00\x00\x00\x00\x00'
14,1661255908.191962,380196017,True,8,b'\x00\x00\x00\x00\x00\x00\x00\xfe'
15,1661255908.193241,401604723,True,8,b' s\x00\x00\x00\xff\x01\xa0'
16,1661255908.193241,441799848,True,8,b'`ce\x01;Pn\x03'
17,1661255908.193242,441799974,True,8,b'\x00\x00\x00\x00\x00\x00\x00\xff'
18,1661255908.194241,441799975,True,8,b'\x00\x00\x00\x00\x00\x00\x00\xff'
19,1661255908.194241,1413,False,8,"b'\x02,\x00t\x00\x08\x02\x00'"
20,1661255908.200353,1907,False,8,b'\x02\x10\x03\xcc\xcc\xcc\xcc\xcc'
21,1661255908.20199,1153,False,8,"b'\x00\x00\x00""\x00\x00\xe0\xfe'"
22,1661255908.203526,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
23,1661255908.203527,389219328,True,2,b'\x11\x02'
24,1661255908.207019,2013,False,8,b'\x06P\x03\x002\x01\xf4\xaa'
25,1661255908.211205,1907,False,8,b'\x02>\x00\xcc\xcc\xcc\xcc\xcc'
26,1661255908.211997,1156,False,8,b'\xfe\xfb\xef\xbf\xff\xfe\xfb?'
27,1661255908.211997,1718,False,6,b'!\x13\x18\x004+'
28,1661255908.211998,1719,False,8,b'\x00\x00 \x01\x08\xff\xc0\xfe'
29,1661255908.21344,389224192,True,2,b'\x15\xc2'
