,Timestamp,Arbitration_ID,Ext_Identifier,Data_Length_Code,Payload
0,1660219303.759648,389230864,True,3,b'<S\x00'
1,1660219303.769704,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
2,1660219303.772156,1156,False,8,b'\xfe\xfb\xef\xbf\xff\xfe\xfb?'
3,1660219303.779691,1157,False,8,b'\x00\xc0\xef\xff\x00\x00\x00\x00'
4,1660219303.789022,960,False,4,b'\t\x02\x07\x00'
5,1660219303.789023,1716,False,8,b'\x00\xc9k|\x8cBAU'
6,1660219303.790321,1158,False,8,b'\xfe\xff\xff\xf7\xff\xff\xffA'
7,1660219303.799707,1123,False,8,b'\x00\xa0=\x00\x00\x00\x00\x00'
8,1660219303.809789,380195864,True,8,b'\x0e\xf8\x0f\xfb\xef\xff\xceF'
9,1660219303.819679,1907,False,8,b'\x02\x10`\x00\x00\x00\x00\x00'
10,1660219303.819875,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
11,1660219303.824075,2013,False,8,b'\x06P`\x002\x01\xf4\xaa'
12,1660219303.82613,1907,False,8,b'\x02>\x00\x00\x00\x00\x00\x00'
13,1660219303.833945,2013,False,8,b'\x02~\x00\xaa\xaa\xaa\xaa\xaa'
14,1660219303.849763,1124,False,8,b'\x08\x00\x00\x00\x00\x00\x00\x00'
15,1660219303.849763,401604723,True,8,b' s\x00\x00\x00\xff\x01\x80'
16,1660219303.849764,441799848,True,8,b'\x01\x00\xff\xbf\x00\x00\x00\x00'
17,1660219303.854859,1635,False,8,b'`\x00\x00\x0f\x00\x00\x00\x00'
18,1660219303.858661,452984947,True,8,b's@\x04\x0b\x00\x08\x00\x00'
19,1660219303.859827,1153,False,8,"b'\x00\x00\x00""\x00\x00\xe0\xfe'"
20,1660219303.87066,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
21,1660219303.87177,1720,False,8,b'%\x08\xfc\x01\x00\x92\x00\x00'
22,1660219303.889114,960,False,4,b'\xbc\x03\x07\x00'
23,1660219303.899841,389235968,True,2,b'\x10\x02'
24,1660219303.902381,1122,False,8,b'\x00\x008\x00\x00\x01\x00\x00'
25,1660219303.902381,316495022,True,8,b'\x00\x00\x00\x00\x00\x00\x00\x7f'
26,1660219303.920238,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
27,1660219303.93078,389231120,True,8,b'<\x95\x00\x00\x00\x00\xff\x00'
28,1660219303.930781,389228560,True,5,b':\x12\x02\x00\x00'
29,1660219303.932568,452984848,True,8,b'\x10@\x04\x01\x00\x08\x00\x00'
30,1660219303.941476,389228816,True,5,b':f\x08\x00\x00'
31,1660219303.948715,1123,False,8,b'\x00\x80=\x00\x00\x00\x00\x00'
32,1660219303.948715,380196017,True,8,b'\x00\x00\x00\x00\x00\x00\x00\xfe'
33,1660219303.954891,1635,False,8,b'`\x00\x00\x0f\x00\x00\x00\x00'
34,1660219303.968927,1156,False,8,b'\xfe\xfb\xef\xbf\xff\xfe\xfb?'
35,1660219303.969713,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
36,1660219303.969714,389239040,True,2,b'\x10\x02'
37,1660219303.978588,1157,False,8,b'\x00\xc0\xef\xff\x00\x00\x00\x00'
38,1660219303.978589,1718,False,6,"b'!\x13\x18\x01,\x06'"
39,1660219303.978589,1719,False,8,b'\x00\x00\xb0\x1b\x08\xff\xc0\xfe'
40,1660219303.98872,1158,False,8,b'\xfe\xff\xff\xf7\xff\xff\xffA'
41,1660219303.988721,960,False,4,b'\xc6\x04\x07\x00'
42,1660219303.989746,1716,False,8,b'\x01NEE4MZ1'
43,1660219303.998745,1124,False,8,b'\x08\x00\x00\x00\x00\x00\x00\x00'
44,1660219304.008798,380195864,True,8,b'\x0e\xf8\x0f\xfb\xef\xff\x95W'
45,1660219304.014837,879,False,8,b'\xf8\xff\xff\xbf\xff\xff\xff\x07'
46,1660219304.014839,884,False,8,b'\xf8\xef\xff\xfe\xfd\xf7\xdf\x7f'
47,1660219304.014839,886,False,8,b'\xf8\xf7\xef\xdf\xbf\xef\xfb\xfb'
48,1660219304.01484,888,False,8,b'\xf8\xff\xff\xff\xfe\x0f\x00\x00'
49,1660219304.014841,891,False,8,b'\x00\x00\x00\x00\x00\x00\x00\x00'
50,1660219304.016075,1016,False,8,b'\x00\x00\x00\x02\x00\x00\x00\x00'
51,1660219304.016077,1364,False,8,b'\x00\xff\xff\x1f\x00\x00\x00\x00'
52,1660219304.019913,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
53,1660219304.048735,1122,False,8,b'\x00\x008\x00\x00\x01\x00\x00'
54,1660219304.048737,316495022,True,8,b'\x00\x00\x00\x00\x00\x00\x00\x7f'
55,1660219304.054857,1635,False,8,b'`\x00\x00\x0f\x00\x00\x00\x00'
56,1660219304.05773,452984947,True,8,b's@\x04\x0b\x00\x08\x00\x00'
57,1660219304.070005,1714,False,8,b'\x00\x00\x000\x11\x1c\xd8\x02'
58,1660219304.070006,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
59,1660219304.082548,389232912,True,8,b'>X\x00\x00\x00\x00\x00\x00'
60,1660219304.089392,960,False,4,b's\x05\x07\x00'
61,1660219304.089394,401604624,True,8,b' \x10\x00\x00\x00\x00\x85\x80'
62,1660219304.098572,1123,False,8,b'\x00\x80=\x00\x00\x00\x00\x00'
63,1660219304.112401,389227280,True,3,b'8\xc4\n'
64,1660219304.119987,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
65,1660219304.119988,389231632,True,8,b'=\x02\x03\x014\x00\x03\x04'
66,1660219304.129827,389224192,True,2,b'\x15\xc2'
67,1660219304.132371,452984848,True,8,b'\x10@\x04\x01\x00\x08\x00\x00'
68,1660219304.147683,1124,False,8,b'\x08\x00\x00\x00\x00\x00\x00\x00'
69,1660219304.147684,380196017,True,8,b'\x00\x00\x00\x00\x00\x00\x00\xfe'
70,1660219304.153677,1635,False,8,b'`\x00\x00\x0f\x00\x00\x00\x00'
71,1660219304.167639,1156,False,8,b'\xfe\xfb\xef\xbf\xff\xfe\xfb?'
72,1660219304.169738,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
73,1660219304.177619,1157,False,8,b'\x00\xc0\xef\xff\x00\x00\x00\x00'
74,1660219304.180078,389220352,True,2,b'\x12\x02'
75,1660219304.180079,389220096,True,2,b'\x11\xc2'
76,1660219304.181627,389219840,True,2,b'\x11\x82'
77,1660219304.181629,389222656,True,2,b'\x14B'
