,Timestamp,Arbitration_ID,Ext_Identifier,Data_Length_Code,Payload
0,1660219245.5177,960,False,4,b'\xfd\x0c\x07\x00'
1,1660219245.517701,1716,False,8,b'\x01NEE4MZ1'
2,1660219245.5221,1635,False,8,b'`\x00\x00\x0f\x00\x00\x00\x00'
3,1660219245.532284,452984848,True,8,b'\x10@\x04\x01\x00\x08\x00\x00'
4,1660219245.55806,389220864,True,2,b'\x12\x82'
5,1660219245.558061,389221120,True,2,b'\x12\xc2'
6,1660219245.560042,1122,False,8,b'\x00\x008\x00\x00\x01\x00\x00'
7,1660219245.560044,316495022,True,8,b'\x00\x00\x00\x00\x00\x00\x00\x7f'
8,1660219245.560045,380196017,True,8,b'\x00\x00\x00\x00\x00\x00\x00\xfe'
9,1660219245.56558,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
10,1660219245.56718,389221632,True,2,b'\x13B'
11,1660219245.569195,389221376,True,2,b'\x13\x02'
12,1660219245.579636,1156,False,8,b'\xfe\xfb\xef\xbf\xff\xfe\xfb?'
13,1660219245.585463,1907,False,8,b'\x02\x10@\x00\x00\x00\x00\x00'
14,1660219245.58853,1157,False,8,b'\x00\xc2\xef\xff\x00\x00\x00\x00'
15,1660219245.593246,2013,False,8,b'\x06P@\x002\x01\xf4\xaa'
16,1660219245.594221,1907,False,8,b'\x02>\x00\x00\x00\x00\x00\x00'
17,1660219245.59867,1158,False,8,b'\xfe\xff\xff\xf7\xff\xff\xffA'
18,1660219245.602913,2013,False,8,b'\x02~\x00\xaa\xaa\xaa\xaa\xaa'
19,1660219245.608608,1123,False,8,b'\x00\x80=\x00\x00\x00\x00\x00'
20,1660219245.615961,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
21,1660219245.617795,960,False,4,b'H\r\x07\x00'
22,1660219245.617796,380195864,True,8,b'\x0e\xf8\x0f\xfb\xef\xff\x813'
23,1660219245.622054,1635,False,8,b'`\x00\x00\x0f\x00\x00\x00\x00'
24,1660219245.658684,1124,False,8,b'\x08\x00\x00\x00\x00\x00\x00\x00'
25,1660219245.665792,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
26,1660219245.667661,452984947,True,8,b's@\x04\x0b\x00\x08\x00\x00'
27,1660219245.682058,1016,False,8,b'\x00\x00\x00\x02\x00\x00\x00\x00'
28,1660219245.698384,389218560,True,4,b'@\x00\x01P'
29,1660219245.699979,389218560,True,4,b'@\x00\x01P'
30,1660219245.701322,389218560,True,4,b'@\x00\x01P'
31,1660219245.707715,389220352,True,2,b'\x12\x02'
32,1660219245.707716,389220096,True,2,b'\x11\xc2'
33,1660219245.709154,389219840,True,2,b'\x11\x82'
34,1660219245.709155,1122,False,8,b'\x00\x008\x00\x00\x01\x00\x00'
35,1660219245.71038,1125,False,8,b'\x00\x00\x00\x00\x00\x00\x00\x80'
36,1660219245.710381,316495022,True,8,b'\x00\x00\x00\x00\x00\x00\x00\x7f'
37,1660219245.716098,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
38,1660219245.7161,389230864,True,6,b'\x80\x02<\\\x00\x00'
39,1660219245.718031,960,False,4,b'\xb8\x0e\x07\x00'
40,1660219245.718033,1716,False,8,b'\x00\xc9k|\x8cBAU'
41,1660219245.722201,1635,False,8,b'`\x00\x00\x0f\x00\x00\x00\x00'
42,1660219245.732358,452984848,True,8,b'\x10@\x04\x01\x00\x08\x00\x00'
43,1660219245.757303,401604624,True,8,b' \x10\x00\x00\x00\x00\x85\x80'
44,1660219245.758643,1123,False,8,b'\x00\x80=\x00\x00\x00\x00\x00'
45,1660219245.758644,380196017,True,8,b'\x00\x00\x00\x00\x00\x00\x00\xfe'
46,1660219245.766316,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
47,1660219245.778653,1156,False,8,b'\xfe\xfb\xef\xbf\xff\xfe\xfb?'
48,1660219245.788618,1157,False,8,b'\x00\xc2\xef\xff\x00\x00\x00\x00'
49,1660219245.797505,1413,False,8,"b'\x02,\x00t\x00\x08\x00\x00'"
50,1660219245.798762,389218560,True,4,b'@\x00\x01P'
51,1660219245.798763,1158,False,8,b'\xfe\xff\xff\xf7\xff\xff\xffA'
52,1660219245.807154,389220608,True,2,b'\x12B'
53,1660219245.809958,1124,False,8,b'\x08\x00\x00\x00\x00\x00\x00\x00'
54,1660219245.816263,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
55,1660219245.81807,960,False,4,b'\r\x0f\x07\x00'
56,1660219245.820388,380195864,True,8,b'\x0e\xf8\x0f\xfb\xef\xffJD'
57,1660219245.822317,1635,False,8,b'`\x00\x00\x0f\x00\x00\x00\x00'
58,1660219245.858152,389224704,True,2,b'\x16B'
59,1660219245.858153,389224960,True,2,b'\x16\x82'
60,1660219245.859988,1122,False,8,b'\x00\x008\x00\x00\x01\x00\x00'
61,1660219245.859989,316495022,True,8,b'\x00\x00\x00\x00\x00\x00\x00\x7f'
62,1660219245.85999,401604723,True,8,b' s\x00\x00\x00\xff\x01\x80'
63,1660219245.859991,441799848,True,8,b'\x01\x00\xff\xbf\x00\x00\x00\x00'
