469533221,1714730974.5622063,2C EE 00 32 9A 99 33 00
469533222,1714730974.5624669,F2 33 32 F3 33 00 00 00
469533252,1714730974.5627713,00 00 F8 02 64 44 F9 FF
469533253,1714730974.563043,64 7F 66 26 00 00 F2 FF
469533260,1714730974.5823953,12 00 00 00 40 61 04 00
469533248,1714730974.582642,00 00 01 00 00 FF FF FF
469533249,1714730974.5829575,8B 00 00 FC FF FF FF FF
469533250,1714730974.5833092,08 00 00 00 FF FF FF FF
469533261,1714730974.5835276,95 00 00 00 A0 4A 42 00
469533262,1714730974.5837965,76 01 E1 3E 48 43 64 00
469533221,1714730974.5871637,2D EE 00 33 9A 99 33 00
469533222,1714730974.5874808,F3 33 33 F3 34 00 00 00
469533286,1714730974.5922275,F5 00 40 00 F5 00 40 00
469533254,1714730974.5925019,00 00 00 00 00 E0 FF FF
469533255,1714730974.592809,00 00 F8 FF FF FF FF FF
469533287,1714730974.5931125,F5 00 40 00 F5 00 40 00
469533256,1714730974.6022096,06 FE 8F 40 00 10 FC F9
469533257,1714730974.602383,47 F0
469533265,1714730974.6031778,05 00 00 00 00 00 88 80
469533266,1714730974.6034815,00 00 00 00 00 00 00 00
469533221,1714730974.6122947,2D EE 00 33 9A 9A 34 00
469533222,1714730974.6125596,F3 34 33 F4 34 00 00 00
469533252,1714730974.612863,00 00 F8 02 64 44 F9 FF
469533253,1714730974.6131282,64 7F 66 26 00 00 F2 FF
469533203,1714730974.6322293,00 00 00 00 00 00 00 00
469533217,1714730974.6325476,00 00 00 00 00 00 00 00
469533248,1714730974.6328542,00 00 01 00 00 FF FF FF
469533249,1714730974.6331136,8B 00 00 FC FF FF FF FF
469533250,1714730974.6334393,08 00 00 00 FF FF FF FF
469533258,1714730974.6337147,00 00 00 00 00 00 00 00
469533221,1714730974.637215,2E EE 00 34 9A 9A 34 00
469533222,1714730974.637488,F4 34 34 F4 35 00 00 00
469533286,1714730974.64223,F5 00 40 00 F5 00 40 00
469533240,1714730974.642505,00 40 01 14 40 01 14 E0
469533241,1714730974.6428115,0A A0 00 0A F0 FF 0F F0
469533254,1714730974.64312,00 00 00 00 00 E0 FF FF
469533255,1714730974.6434019,00 00 F8 FF FF FF FF FF
469533287,1714730974.6436722,F5 00 40 00 F5 00 40 00
469533186,1714730974.64509,01 01 00 01 05 01 00 16
469533210,1714730974.6454287,00 00 00 00 00 00 00 00
469533242,1714730974.6471767,FF FF FD FF FE FF FE FF
469533243,1714730974.647488,FE FF FE FF FE FF 3F C0
469533256,1714730974.6522117,06 FE 8F 40 00 10 FC F9
469533244,1714730974.652519,FF 07 E0 FF EF FF FF FF
469533245,1714730974.6528225,01 01 00 00 00 00 00 00
469533246,1714730974.6530914,00 00 00 00 00 00 00 FE
469533257,1714730974.653296,47 F0
469533221,1714730974.6623127,2E EE 00 34 9B 9A 35 00
469533222,1714730974.6625733,F4 35 34 F5 35 00 00 00
469533252,1714730974.662842,00 00 F8 02 64 44 F9 FF
469533253,1714730974.6631534,64 7F 66 26 00 00 F2 FF
469533260,1714730974.6823022,12 00 00 00 40 61 04 00
469533248,1714730974.682652,00 00 01 00 00 FF FF FF
469533249,1714730974.6829274,8B 00 00 FC FF FF FF FF
469533250,1714730974.68323,08 00 00 00 FF FF FF FF
469533261,1714730974.6835048,95 00 00 00 A0 4A 42 00
469533262,1714730974.6837692,76 01 E1 3E 48 43 64 00
469533221,1714730974.6872153,2F EF 00 35 9B 9A 35 00
